-18.075,-85.985,-44.179
-19.921,-96.422,-37.271
-14.246,-92.616,-48.646
-16.531,-100,-34.447
-35.136,-85.539,-45.087
-26.793,-95.247,-43.507
-64.645,-74.561,-86.515
-60.759,-68.77,-91.421
-56.152,-68.551,-81.861
-32.548,-97.541,-43.988
-56.342,-70.36,-78.817
-29.777,-86.202,-53.986
-42.666,-89.898,-60.235
-35.493,-97.357,-42.229
-50.065,-84.8,-73.016
-51.375,-71.829,-78.775
-28.064,-93.503,-46.775
-16.748,-94.825,-46.265
-30.632,-85.93,-46.787
-18.871,-100,-37.99
-54.482,-59.222,-86.124
-23.255,-92.634,-37.7
-18.907,-94.879,-40.904
-55.46,-85.153,-65.999
-46.216,-79.082,-59.186
-54.626,-85.957,-70.885
-16.86,-97.675,-42.306
-17.648,-94.783,-37.085
-48.371,-83.265,-69.497
-46.666,-79.766,-69.888
-37.207,-95.581,-48.694
-55.421,-71.728,-76.786
-53.969,-68.121,-87.042
-54.69,-69.071,-81.642
-35.706,-89.4,-51.57
-22.906,-90.042,-34.555
-54.533,-65.851,-81.849
-16.786,-94.275,-45.056
-17.607,-100,-40.08
-59.03,-77.233,-74.337
-45.727,-85.396,-68.859
-47.957,-79.332,-67.196
-20.485,-90.907,-47.387
-60.634,-70.36,-82.765
-58.035,-67.172,-75.827
-55.882,-70.397,-79.695
-33.978,-92.316,-47.472
-51.876,-69.43,-81.454
-56.893,-74.012,-75.155
-14.185,-90.189,-34.229
-14.23,-99.432,-43.424
-51.226,-76.4,-68.478
-52.784,-73.803,-71.505
-19.085,-97.372,-48.189
-45.883,-85.401,-47.602
-31.857,-88.345,-40.182
-15.265,-94.402,-37.455
-19.373,-93.942,-39.129
-63.594,-69.339,-82.387
-32.304,-92.422,-44.925
-57.094,-64.085,-85.264
-48.971,-83.392,-56.712
-51.793,-84.66,-65.067
-31.364,-91.891,-49.363
-58.927,-70.347,-78.387
-48.283,-75.045,-73.594
-27.723,-89.396,-48.614
-51.001,-77.031,-75.946
-55.065,-79.591,-74.683
-18.096,-93.946,-32.238
-55.829,-70.347,-82.134
-49.012,-82.467,-60.515
-43.036,-84.14,-62.879
-20.582,-93.699,-43.163
-22.146,-96.16,-34.876
-49.139,-82.709,-69.392
-51.401,-84.817,-68.746
-29.141,-96.495,-51.828
-34.542,-95.081,-45.243
-18.721,-96.507,-41.469
-56.026,-69.277,-81.455
-47.033,-78.606,-58.003
-52.886,-78.475,-82.957
-47.307,-82.164,-60.236
-14.808,-100,-32.556
-66.589,-66.837,-80.277
-54.398,-81.806,-55.915
-54.496,-85.361,-60.244
-17.283,-100,-38.275
-44.837,-79.986,-59.349
-34.009,-90.003,-43.526
-18.787,-95.505,-38.428
-36.358,-96.492,-43.767
-54.462,-71.967,-80.567
-48.204,-86.462,-59.398
-58.938,-61.452,-78.979
-42.282,-80.031,-71.292
-22.75,-97.752,-39.984
-59.165,-73.161,-77.994
-19.717,-93.512,-43.161
-59.822,-65.682,-82.672
-47.023,-83.489,-61.025
-50.071,-79.287,-63.843
-19.702,-97.47,-47.469
-50.285,-82.89,-69.724
-26.098,-87.168,-46.824
-28.144,-89.009,-42.391
-55.014,-68.613,-86.965
-41.841,-84.924,-74.046
-49.252,-86.545,-61.006
-33.113,-87.412,-46.731
-37.945,-98.96,-45.688
-42.49,-81.253,-64.14
-34.552,-98.14,-47.237
-49.476,-79.138,-55.253
-47.306,-80.917,-57.178
-30.895,-87.385,-43.736
-34.454,-97.754,-45.473
-50.868,-82.011,-66.412
-52.509,-80.721,-63.852
-18.085,-94.689,-43.068
-48.168,-78.314,-54.271
-50.174,-87.508,-66.296
-50.152,-85.43,-58.303
-59.355,-74.916,-80.913
-55.12,-68.879,-76.069
-53.894,-80.607,-74.324
-18.225,-93.214,-36.338
-34.028,-86.284,-36.454
-26.132,-100,-32.112
-33.435,-91.173,-44.175
-22.737,-90.765,-36.524
-42.226,-81.545,-61.005
-30.542,-93.896,-45.714
-64.141,-63.993,-81.98
-17.318,-96.784,-42.223
-13.211,-91.888,-38.392
-54.927,-75.507,-58.682
-29.201,-93.741,-46.507
-46.835,-80.384,-61.27
-60.543,-66.805,-77.486
-61.539,-63.6,-76.696
-53.107,-84.345,-69.722
-35.286,-92.308,-43.853
-49.397,-78.377,-70.221
-31.394,-92.514,-44.214
-23.849,-91.684,-46.387
-60.106,-73.352,-81.969
-48.649,-79.412,-69.031
-47.427,-77.389,-60.99
-51.925,-70.254,-74.292
-47.629,-79.417,-72.211
-57.276,-65.683,-78.596
-63.106,-66.579,-76.645
-49.736,-79.509,-63.925
-41.748,-82.473,-52.127
-43.766,-81.215,-61.006
-25.873,-92.317,-46.852
-21.501,-97.996,-31.25
-29.715,-86.466,-41.144
-19.307,-94.488,-34.017
-29.921,-90.293,-46.459
-51.014,-88.165,-72.199
-15.53,-88.779,-37.007
-33.773,-97.163,-43.52
-49.514,-74.831,-57.701
-18.527,-100,-40.62
-50.719,-65.269,-72.31
-29.798,-91.14,-48.116
-49.408,-82.681,-64.796
-57.779,-70.515,-84.028
-12.461,-97.065,-44.385
-62.933,-68.421,-79.987
-52.172,-62.589,-83.539
-19.605,-100,-45.947
-31.724,-89.612,-50.852
-33.471,-93.689,-49.629
-55.41,-75.607,-77.287
-14.657,-100,-46.088
-50.38,-89.903,-69.819
-56.858,-62.094,-87.443
-31.375,-85.38,-46.059
-30.513,-87.49,-38.807
-23.263,-97.95,-45.614
-26.484,-95.235,-46.449
-28.993,-94.1,-40.569
-20.804,-96.529,-41.867
-55.501,-77.558,-75.804
-25.538,-91.635,-43.148
-49.898,-89.478,-59.311
-39.528,-81.887,-56.755
-61.401,-69.746,-87.275
-18.719,-98.921,-39.002
-18.751,-94.695,-38.795
-48.797,-80.508,-70.495
-37.324,-97.928,-46.255
-51.962,-74.988,-82.682
-43.72,-83.455,-54.981
-49.3,-82.131,-67.702
-66.274,-68.773,-82.916
-35.48,-92.833,-39.271
-54.735,-61.894,-83.055
-23.215,-95.062,-45.79
-18.523,-100,-34.902
-55.861,-74.487,-81.393
-37.618,-84.172,-57.297
-38.645,-94.02,-42.422
-31.13,-89.674,-44.948
-43.776,-84.298,-56.366
-51.224,-62.595,-87.456
-49.034,-85.338,-67.855
-50.372,-79.021,-61.083
-52.341,-82.543,-63.541
-18.59,-98.299,-32.687
-50.228,-72.351,-80.907
-44.431,-85.884,-56.981
-20.112,-97.828,-33.777
-30.784,-95.73,-45.546
-51.915,-83.432,-62.882
-43.83,-76.319,-66.194
-48.952,-80.214,-54.7
-42.153,-85.474,-61.617
-22.292,-90.913,-40.128
-45.745,-80.94,-70.589
-33.032,-93.289,-48.988
-48.086,-78.619,-54.195
-50.388,-82.089,-66.036
-43.302,-84.336,-78.236
-22.009,-90.722,-46.587
-46.775,-81.969,-57.054
-26.914,-90.423,-44.95
-53.689,-84.999,-70.978
-57.791,-74.533,-84.624
-47.239,-83.855,-55.787
-56.165,-59.885,-82.489
-57.535,-66.608,-81.547
-31.019,-82.623,-49.614
-49.354,-79.416,-63.477
-30.423,-86.708,-49.067
-22.201,-94.852,-40.994
-15.294,-92.107,-42.658
-60.525,-64.84,-80.91
-44.446,-85.768,-49.945
-60.238,-63.112,-75.82
-31.088,-93.49,-48.941
-50.734,-80.252,-61.002
-47.344,-80.668,-57.241
-30.275,-94.45,-40.024
-40.354,-83.306,-70.388
-46.963,-89.548,-58.551
-15.011,-97.226,-36.465
-32.481,-96.724,-44.507
-35.32,-95.783,-47.894
-16.279,-97.722,-39.121
-50.571,-83.475,-62.774
-30.853,-90.441,-52.255
-15.632,-94.562,-40.952
-32.196,-86.121,-47.644
-58.83,-68.89,-78.526
-44.431,-82.35,-68.705
-54.997,-86.814,-57.623
-46.512,-87.528,-67.304
-45.786,-86.662,-56.706
-22.025,-99.532,-43.968
-41.177,-83.066,-51.674
-51.708,-68.54,-78.597
-57.553,-72.436,-80.018
-32.286,-87.949,-45.01
-48.692,-88.452,-70.899
-49.308,-85.147,-62.908
-56.332,-84.986,-66.131
-54.698,-66.305,-83.38
-56.14,-65.78,-77.332
-59.646,-74.074,-83.011
-40.575,-91.02,-50.779
-54.727,-78.941,-54.676
-26.912,-89.089,-43.905
-57.214,-71.437,-85.716
-50.794,-84.799,-50.657
-32.259,-95.283,-45.604
-53.321,-58.915,-83.974
-30.77,-89.351,-49.663
-44.979,-92.631,-55.981
-10.594,-95.882,-40.46
-48.023,-82.584,-57.853
-59.918,-71.758,-78.798
-37.787,-94.802,-45.163
-20.291,-97.435,-42.282
-50.78,-89.998,-74.06
-54.586,-64.865,-84.173
-28.154,-89.111,-56.353
-53.053,-65.681,-76.035
-49.801,-83.509,-71.713
-13.107,-100,-44.885
-14.51,-96.247,-45.298
-45.298,-80.204,-59.276
-35.574,-98.68,-37.197
-38.123,-95.645,-38.303
-42.845,-82.705,-61.653
-40.11,-91.988,-44.386
-54.276,-81.243,-62.43
-33.525,-88.97,-38.24
-49.886,-93.062,-57.471
-31.607,-87.729,-38.102
-52.791,-70.586,-73.796
-29.467,-94.078,-42.562
-44.943,-82.712,-58.88
-52.047,-71.766,-76.145
-56.137,-81.498,-64.94
-29.479,-89.878,-41.011
-44.108,-77.285,-62.495
-30.993,-96.784,-43.518
-33.86,-96.422,-49.03
-48.853,-87.825,-68.89
-45.903,-77.919,-70.356
-48.458,-88.614,-66.28
-52.317,-83.57,-73.361
-53.036,-70.032,-81.86
-31.21,-90.743,-42.225
-12.296,-97.247,-39.307
-23.151,-88.875,-46.13
-33.538,-91.18,-39.899
-24.293,-88.656,-48.378
-49.841,-63.783,-78.372
-46.854,-77.755,-70.97
-33.211,-87.417,-48.687
-16.996,-98.832,-38.543
-30.022,-91.407,-49.455
-62.588,-66.526,-85.41
-51.82,-80.872,-69.001
-18.875,-92.584,-43.203
-48.77,-86.865,-71.109
-47.853,-79.677,-60.911
-51.125,-83.819,-59.511
-21.525,-90.418,-37.653
-52.825,-80.574,-74.327
-37.513,-86.603,-40.026
-54.635,-73.031,-81.5
-48.656,-85.838,-70.222
-58.55,-70.552,-76.441
-59.741,-71.758,-81.19
-45.053,-81.692,-55.938
-24.962,-92.958,-49.533
-47.189,-80.727,-65.72
-57.931,-63.122,-81.064
-56.986,-68.464,-84.234
-13.777,-97.973,-38.334
-51.166,-90.779,-68.312
-45.275,-74.8,-60.995
-57.112,-68.778,-83.035
-52.954,-84.29,-54.178
-22.176,-100,-39.722
-46.485,-81.767,-49.578
-31.494,-96.451,-41.32
-10.27,-96.384,-32.184
-46.809,-78.961,-58.824
-30.655,-92.737,-50.32
-23.76,-98.549,-37.465
-58.083,-73.337,-80.739
-57.428,-68.973,-79.194
-57.172,-68.885,-73.708
-26.433,-88.714,-42.839
-55.618,-75.328,-84.034
-58.264,-63.777,-83.532
-49.594,-86.425,-49.554
-48.102,-77.838,-68.922
-14.638,-92.553,-36.012
-50.631,-71.622,-80.219
-33.167,-81.17,-43.661
-42.824,-79.249,-55.044
-34.335,-90.48,-53.642
-46.356,-85.888,-67.621
-36.909,-92.647,-43.995
-46.001,-91.393,-49.824
-32.67,-92.39,-53.152
-34.27,-96.321,-56.886
-13.631,-90.6,-42.855
-35.346,-91.49,-38.904
-44.159,-81.753,-61.895
-44.955,-80.866,-67.957
-54.125,-62.475,-80.454
-36.441,-97.857,-48.302
-43.684,-76.455,-58.953
-19.726,-91.104,-52.887
-24.744,-85.142,-51.632
-47.55,-84.177,-62.213
-22.357,-94.501,-34.23
-45.82,-80.727,-55.486
-48.037,-78.203,-67.703
-56.614,-85.867,-67.674
-59.641,-74.483,-84.388
-54.59,-78.52,-55.718
-41.689,-83.963,-58.552
-46.072,-82.253,-70.199
-20.329,-90.935,-38.829
-46.138,-89.008,-57.309
-43.103,-86.259,-53.485
-12.595,-92.656,-49.521
-46.769,-80.528,-61.967
-48.936,-82.108,-59.752
-30.484,-90.754,-47.051
-47.445,-76.046,-60.015
-50.246,-87.686,-54.601
-58.871,-69.75,-85.101
-58.785,-68.914,-77.912
-14.193,-90.82,-44.006
-68.498,-63.083,-79.57
-30.519,-96.037,-41.653
-27.974,-96.623,-43.635
-51.052,-84.635,-66.558
-44.518,-83.603,-62.606
-60.196,-70.282,-80.684
-56.367,-69.584,-72.563
-34.735,-94.578,-39.34
-15.173,-92.148,-35.736
-50.263,-86.267,-70.224
-55.437,-85.142,-57.446
-49.535,-81.106,-55.152
-46.956,-83.225,-73.173
-50.344,-82.846,-75.33
-47.509,-85.07,-61.881
-15.434,-96.844,-47.289
-58.414,-60.852,-85.301
-54.649,-72.371,-81.173
-48.093,-88.122,-56.917
-50.913,-86.898,-55.799
-36.422,-85.016,-59.76
-33.259,-93.872,-41.612
-55.667,-64.579,-83.16
-50.774,-82.749,-60.867
-39.649,-95.609,-49.014
-51.422,-87.263,-64.297
-50.027,-78.762,-76.621
-14.572,-87.039,-41.074
-50.549,-79.193,-68.707
-47.491,-87.993,-55.017
-20.038,-90.334,-37.635
-15.013,-94.367,-34.229
-43.825,-82.366,-61.153
-37.496,-88.354,-52.712
-27.706,-89.634,-39.634
-46.298,-86.762,-58.197
-43.432,-76.586,-67.01
-54.869,-77.042,-61.029
-49.982,-80.474,-68.162
-45.593,-78.839,-63.505
-12.709,-94.29,-37.636
-62.765,-73.778,-83.759
-56.255,-68.652,-81.006
-26.652,-89.25,-54.26
-50.235,-77.748,-57.499
-27.498,-96.556,-47.064
-45.712,-87.249,-53.875
-35.611,-88.286,-48.081
-59.508,-67.721,-84.995
-48.208,-82.618,-67.952
-15.207,-86.565,-44.397
-50.244,-85.907,-54.613
-48.238,-77.436,-65.604
-53.815,-79.71,-73.218
-25.891,-92.258,-39.372
-50.306,-79.472,-72.097
-54.741,-68.225,-75.53
-23.848,-100,-36.194
-22.684,-94.85,-41.689
-53.115,-81.908,-70.443
-20.75,-91.258,-39.904
-60.351,-68.223,-77.646
-52.251,-80.8,-55.011
-57.57,-69.79,-86.511
-51.483,-76.368,-63.423
-64.821,-67.837,-75.968
-57.934,-76.236,-73.796
-52.805,-82.923,-55.355
-16.054,-96.534,-40.776
-33.674,-86.765,-44.983
-48.033,-85.319,-60.797
-47.07,-82.421,-53.324
-21.933,-91.78,-44.093
-15.907,-100,-34.601
-57.133,-67.892,-84.895
-52.788,-84.528,-75.052
-45.092,-81.029,-68.619
-55.959,-64.415,-81.881
-59.234,-65.307,-75.291
-18.077,-96.604,-42.507
-27.509,-88.804,-40.62
-23.487,-100,-39.625
-20.245,-99.519,-35.037
-40.587,-82.281,-52.936
-45.354,-84.239,-53.396
-62.38,-65.277,-77.934
-13.106,-97.523,-51.857
-53.225,-75.251,-71.71
-17.564,-94.608,-39.794
-58.157,-69.353,-82.916
-14.683,-95.084,-41.324
-47.277,-84.663,-62.094
-46.175,-85.142,-68.57
-33.37,-92.776,-41.593
-51.841,-77.987,-64.158
-64.562,-66.502,-83.674
-57.474,-75.502,-75.655
-20.811,-99.863,-43.913
-51.318,-90,-75.477
-23.056,-97.069,-41.168
-30.68,-92.143,-44.596
-46.305,-78.029,-55.876
-26.289,-92.699,-49.332
-57.962,-64.081,-78.468
-41.679,-77.058,-60.288
-50.92,-86.728,-61.42
-18.775,-96.543,-37.932
-55.017,-65.914,-83.372
-13.087,-95.726,-44.678
-22.673,-100,-42.704
-52.736,-83.153,-58.746
-50.181,-78.428,-55.732
-58.872,-60.918,-80.63
-59.671,-77.99,-79.661
-24.116,-100,-42.655
-42.99,-85.79,-61.243
-59.28,-70.3,-77.73
-28.496,-83.194,-37.221
-51.522,-81.05,-67.354
-42.982,-86.692,-64.751
-48.303,-77.406,-53.274
-34.89,-83.35,-39.457
-54.15,-79.492,-66.988
-18.475,-91.852,-47.133
-34.443,-85.979,-43.02
-45.526,-79.878,-61.284
-61.415,-72.47,-78.608
-39.635,-89.179,-37.548
-59.628,-67.852,-83.72
-52.508,-82.675,-69.142
-30.747,-90.695,-44.401
-20.158,-94.929,-39.148
-33.168,-90.065,-43.598
-57.02,-66.526,-85.718
-36.518,-92.523,-47.952
-43.751,-84.112,-77.541
